Category,Brand,Model Name,Specs (RAM/ROM/Display/etc),Price,Offer Price,Stock,Product Image URL,Description,Warranty,EMI Options
,MI,REDMI 14,NOTE 14 5G 8GB 128GB TITAN BLACK,22999,18999,8,https://www.amazon.in/Redmi-Note-14-5G-Dimensity/dp/B0DPFTHDBX/ref=sr_1_3?adgrpid=62202479476&dib=eyJ2IjoiMSJ9.W0mP-4mRHAFSFChkhNzTq0es7HRjifUruaq6TpZyC1NDZI1mQbIFvW8Jk8ayHH9Cqrin_c36A7RPQqh-s6Wq4E_QaVqXm2-mc-aYsfd_a-XcSe-QamsHjLXBJqqIdqn5KCyHZ8RDoFy4OwF5_omFjrBPSOw_k1x0mJc1cINyLfT9Sh02xvErljNynwWiKJevsQbg92-qFa1X80OKPzw-53oOEUgnTmYA4QIw1-OzkQg.MuRXzaeACfGaqxPa4DoSk-KJSXH-aoGszKCKoRzRa-E&dib_tag=se&ext_vrnc=hi&hvadid=590652575689&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=2935369478108929447&hvtargid=kwd-798405960169&hydadcr=24573_2265459&keywords=mi+note+14&mcid=d7d348ceab83360ea16b7ddd46afa99a&qid=1745930388&sr=8-3,,,Yes
,MI,REDMI 14,NOTE 14 5G 8GB 256GB MYSTIQUE WHITE ,24999,20999,8,https://www.amazon.in/Redmi-Note-14-5G-Dimensity/dp/B0DPFVDFT3/ref=sr_1_3?adgrpid=62202479476&dib=eyJ2IjoiMSJ9.W0mP-4mRHAFSFChkhNzTq0es7HRjifUruaq6TpZyC1NDZI1mQbIFvW8Jk8ayHH9Cqrin_c36A7RPQqh-s6Wq4E_QaVqXm2-mc-aYsfd_a-XcSe-QamsHjLXBJqqIdqn5KCyHZ8RDoFy4OwF5_omFjrBPSOw_k1x0mJc1cINyLfT9Sh02xvErljNynwWiKJevsQbg92-qFa1X80OKPzw-53oOEUgnTmYA4QIw1-OzkQg.MuRXzaeACfGaqxPa4DoSk-KJSXH-aoGszKCKoRzRa-E&dib_tag=se&ext_vrnc=hi&hvadid=590652575689&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=2935369478108929447&hvtargid=kwd-798405960169&hydadcr=24573_2265459&keywords=mi%2Bnote%2B14&mcid=d7d348ceab83360ea16b7ddd46afa99a&qid=1745930388&sr=8-3&th=1,,,Yes
,MI,REDMI 14,NOTE 14 5G 8GB 256GB PHANTOM PURPLE,24999,20999,8,https://www.amazon.in/Redmi-Note-14-5G-Dimensity/dp/B0DPFVDFT3/ref=sr_1_3?adgrpid=62202479476&dib=eyJ2IjoiMSJ9.W0mP-4mRHAFSFChkhNzTq0es7HRjifUruaq6TpZyC1NDZI1mQbIFvW8Jk8ayHH9Cqrin_c36A7RPQqh-s6Wq4E_QaVqXm2-mc-aYsfd_a-XcSe-QamsHjLXBJqqIdqn5KCyHZ8RDoFy4OwF5_omFjrBPSOw_k1x0mJc1cINyLfT9Sh02xvErljNynwWiKJevsQbg92-qFa1X80OKPzw-53oOEUgnTmYA4QIw1-OzkQg.MuRXzaeACfGaqxPa4DoSk-KJSXH-aoGszKCKoRzRa-E&dib_tag=se&ext_vrnc=hi&hvadid=590652575689&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=2935369478108929447&hvtargid=kwd-798405960169&hydadcr=24573_2265459&keywords=mi%2Bnote%2B14&mcid=d7d348ceab83360ea16b7ddd46afa99a&qid=1745930388&sr=8-3&th=1,,,Yes
,MI,REDMI 14,NOTE 14 5G 8GB 256GB TITAN BLACK,24999,20999,8,https://www.amazon.in/Redmi-Note-14-5G-Dimensity/dp/B0DPFVDFT3/ref=sr_1_3?adgrpid=62202479476&dib=eyJ2IjoiMSJ9.W0mP-4mRHAFSFChkhNzTq0es7HRjifUruaq6TpZyC1NDZI1mQbIFvW8Jk8ayHH9Cqrin_c36A7RPQqh-s6Wq4E_QaVqXm2-mc-aYsfd_a-XcSe-QamsHjLXBJqqIdqn5KCyHZ8RDoFy4OwF5_omFjrBPSOw_k1x0mJc1cINyLfT9Sh02xvErljNynwWiKJevsQbg92-qFa1X80OKPzw-53oOEUgnTmYA4QIw1-OzkQg.MuRXzaeACfGaqxPa4DoSk-KJSXH-aoGszKCKoRzRa-E&dib_tag=se&ext_vrnc=hi&hvadid=590652575689&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=2935369478108929447&hvtargid=kwd-798405960169&hydadcr=24573_2265459&keywords=mi%2Bnote%2B14&mcid=d7d348ceab83360ea16b7ddd46afa99a&qid=1745930388&sr=8-3&th=1,,,Yes
,MI,REDMI 14,NOTE 14 PRO 5G 8GB 128GB IVY GREEN,28999,21999,8,https://www.amazon.in/Redmi-Note-14-Pro-5G/dp/B0DQVH9QGQ/ref=sr_1_3?crid=3LIZVDA9HFOCP&dib=eyJ2IjoiMSJ9.qXOdJax9pgX8kw83XK3BjMS2P-LhJM8xtkYpO0cRkojK5pocAaOg6AQJm1NjZ3dRtd4bU0UnH3-pq2n7slu2uTo-IzDAptdSMAH46utjtN80-OOajMPy4Wa7SBk-gq66gWBUj86n7vVp11KYjfEs0jPA9b4CTLMWSSJhTtGPMONZb0WJyr6FMmMIPY7Y6wsidWXQH4SkAUMXM9rZbU6AphaeAAihDrRs6SWFzRtB0mw.KAPGojplfIub-3IW2TBoR3sDt8XbQuHn3Cj-5dp1HIw&dib_tag=se&keywords=mi+note+14+pro+8%2F128&qid=1745930557&sprefix=mi+note+14+pro+128%2Caps%2C223&sr=8-3,,,Yes
,MI,REDMI 14,NOTE 14 PRO 5G 8GB 128GB TITAN BLACK,28999,21999,8,https://www.amazon.in/Redmi-Note-14-Pro-5G/dp/B0DQVH9QGQ/ref=sr_1_3?crid=3LIZVDA9HFOCP&dib=eyJ2IjoiMSJ9.qXOdJax9pgX8kw83XK3BjMS2P-LhJM8xtkYpO0cRkojK5pocAaOg6AQJm1NjZ3dRtd4bU0UnH3-pq2n7slu2uTo-IzDAptdSMAH46utjtN80-OOajMPy4Wa7SBk-gq66gWBUj86n7vVp11KYjfEs0jPA9b4CTLMWSSJhTtGPMONZb0WJyr6FMmMIPY7Y6wsidWXQH4SkAUMXM9rZbU6AphaeAAihDrRs6SWFzRtB0mw.KAPGojplfIub-3IW2TBoR3sDt8XbQuHn3Cj-5dp1HIw&dib_tag=se&keywords=mi+note+14+pro+8%2F128&qid=1745930557&sprefix=mi+note+14+pro+128%2Caps%2C223&sr=8-3,,,Yes
,MI,REDMI 14,NOTE 14 PRO 5G 8GB 128GB PHANTOM PURPLE ,28999,21999,8,https://www.amazon.in/Redmi-Note-14-Pro-5G/dp/B0DQVH9QGQ/ref=sr_1_3?crid=3LIZVDA9HFOCP&dib=eyJ2IjoiMSJ9.qXOdJax9pgX8kw83XK3BjMS2P-LhJM8xtkYpO0cRkojK5pocAaOg6AQJm1NjZ3dRtd4bU0UnH3-pq2n7slu2uTo-IzDAptdSMAH46utjtN80-OOajMPy4Wa7SBk-gq66gWBUj86n7vVp11KYjfEs0jPA9b4CTLMWSSJhTtGPMONZb0WJyr6FMmMIPY7Y6wsidWXQH4SkAUMXM9rZbU6AphaeAAihDrRs6SWFzRtB0mw.KAPGojplfIub-3IW2TBoR3sDt8XbQuHn3Cj-5dp1HIw&dib_tag=se&keywords=mi+note+14+pro+8%2F128&qid=1745930557&sprefix=mi+note+14+pro+128%2Caps%2C223&sr=8-3,,,Yes
,MI,REDMI 14,NOTE 14 PRO 5G 8GB 256GB IVY GREEN ,30999,24499,8,https://www.amazon.in/Redmi-Note-pro-Green-256gb/dp/B0DQFG2MX4/ref=sr_1_2?crid=PLP6WSWC8SXP&dib=eyJ2IjoiMSJ9.LN7SXUjxmPheA6uF0zghim8vJRyrRPCdqp8u2oXvWkuTNOFXAzoFqTyF5aNROzo36NXCYb8GN8FhsInfkdUlQ71xipcR73xtn8wMQ1tK_hNVpRV95Z3C1EHrN9oqxnoZQi1DDSEEtMWMN0ZxFM_vvMYKMvV2WszPyMAqxiWVuXis-x5G2V5q26y9ogrWsytfYLj1WEEb-Ca4FFU-vwAu3wLVDZyPoeKxPhaT4TGfMAE.i4-Gs6amoagklLVNPq9mTm7jIxvxcuqjHGSIyzMd6uY&dib_tag=se&keywords=NOTE+14+PRO+5G+8GB+256GB+IVY+GREEN&nsdOptOutParam=true&qid=1745930841&sprefix=note+14+pro+5g+8gb+256gb+ivy+green+%2Caps%2C261&sr=8-2,,,Yes
,MI,REDMI 14,NOTE 14 PRO 5G 8GB 256GB TITAN BLACK,30999,24499,8,https://www.amazon.in/Redmi-Note-pro-Green-256gb/dp/B0DQFG2MX4/ref=sr_1_2?crid=PLP6WSWC8SXP&dib=eyJ2IjoiMSJ9.LN7SXUjxmPheA6uF0zghim8vJRyrRPCdqp8u2oXvWkuTNOFXAzoFqTyF5aNROzo36NXCYb8GN8FhsInfkdUlQ71xipcR73xtn8wMQ1tK_hNVpRV95Z3C1EHrN9oqxnoZQi1DDSEEtMWMN0ZxFM_vvMYKMvV2WszPyMAqxiWVuXis-x5G2V5q26y9ogrWsytfYLj1WEEb-Ca4FFU-vwAu3wLVDZyPoeKxPhaT4TGfMAE.i4-Gs6amoagklLVNPq9mTm7jIxvxcuqjHGSIyzMd6uY&dib_tag=se&keywords=NOTE+14+PRO+5G+8GB+256GB+IVY+GREEN&nsdOptOutParam=true&qid=1745930841&sprefix=note+14+pro+5g+8gb+256gb+ivy+green+%2Caps%2C261&sr=8-2,,,Yes
,MI,REDMI 14,NOTE 14 PRO 5G 8GB 256GB PHANTOM PURPLE,30999,24499,8,https://www.amazon.in/Redmi-Note-pro-Green-256gb/dp/B0DQFG2MX4/ref=sr_1_2?crid=PLP6WSWC8SXP&dib=eyJ2IjoiMSJ9.LN7SXUjxmPheA6uF0zghim8vJRyrRPCdqp8u2oXvWkuTNOFXAzoFqTyF5aNROzo36NXCYb8GN8FhsInfkdUlQ71xipcR73xtn8wMQ1tK_hNVpRV95Z3C1EHrN9oqxnoZQi1DDSEEtMWMN0ZxFM_vvMYKMvV2WszPyMAqxiWVuXis-x5G2V5q26y9ogrWsytfYLj1WEEb-Ca4FFU-vwAu3wLVDZyPoeKxPhaT4TGfMAE.i4-Gs6amoagklLVNPq9mTm7jIxvxcuqjHGSIyzMd6uY&dib_tag=se&keywords=NOTE+14+PRO+5G+8GB+256GB+IVY+GREEN&nsdOptOutParam=true&qid=1745930841&sprefix=note+14+pro+5g+8gb+256gb+ivy+green+%2Caps%2C261&sr=8-2,,,Yes
,MI,REDMI 14,NOTE 14 PRO+ 5G 8GB 128GB PHANTOM PURPLE,34999,29999,8,https://www.amazon.in/Note-14-Pro-5G-Snapdragon/dp/B0DQPYTJSV/ref=sr_1_5?crid=1AMQHN6A9VWXR&dib=eyJ2IjoiMSJ9.qXOdJax9pgX8kw83XK3BjCSPSZyll-7wpJ3WRbkNyKrhV0uawBEjRd1N_UEqAH_MEZPciKhqw9aNcEu0HCJubJXsDfCmPiANvcK7wILSe6IxNGrnqpUSCcvnHR-E0oXWTP3r_Jt0QLYgYAHKtB1Yzu89CG21Of-GT-H9ZqBZhik404W88GURN_nvjcV3piYo2DhNGTJViWdJ-F-mfiSOWLZUnIaRwm4YS4yJBuggPuQ.THPa_jYJYKqHltKAyfYju6fgaXaWVAI4Yi6Q3hiVQKE&dib_tag=se&keywords=NOTE%2B14%2BPRO%2B%2B%2B5G%2B8GB%2B128gb&qid=1745930984&sprefix=note%2B14%2Bpro%2B%2B%2B5g%2B8gb%2B1328gb%2Caps%2C492&sr=8-5&th=1,,,Yes
,MI,REDMI 14,NOTE 14 PRO+ 5G 8GB 128GB SPECTRE BLUE ,34999,29999,8,https://www.amazon.in/Note-14-Pro-5G-Snapdragon/dp/B0DQPYTJSV/ref=sr_1_5?crid=1AMQHN6A9VWXR&dib=eyJ2IjoiMSJ9.qXOdJax9pgX8kw83XK3BjCSPSZyll-7wpJ3WRbkNyKrhV0uawBEjRd1N_UEqAH_MEZPciKhqw9aNcEu0HCJubJXsDfCmPiANvcK7wILSe6IxNGrnqpUSCcvnHR-E0oXWTP3r_Jt0QLYgYAHKtB1Yzu89CG21Of-GT-H9ZqBZhik404W88GURN_nvjcV3piYo2DhNGTJViWdJ-F-mfiSOWLZUnIaRwm4YS4yJBuggPuQ.THPa_jYJYKqHltKAyfYju6fgaXaWVAI4Yi6Q3hiVQKE&dib_tag=se&keywords=NOTE%2B14%2BPRO%2B%2B%2B5G%2B8GB%2B128gb&qid=1745930984&sprefix=note%2B14%2Bpro%2B%2B%2B5g%2B8gb%2B1328gb%2Caps%2C492&sr=8-5&th=1,,,Yes
,MI,REDMI 14,NOTE 14 PRO+ 5G 8GB 128GB TITAN BLACK,34999,29999,8,https://www.amazon.in/Note-14-Pro-5G-Snapdragon/dp/B0DQPYTJSV/ref=sr_1_5?crid=1AMQHN6A9VWXR&dib=eyJ2IjoiMSJ9.qXOdJax9pgX8kw83XK3BjCSPSZyll-7wpJ3WRbkNyKrhV0uawBEjRd1N_UEqAH_MEZPciKhqw9aNcEu0HCJubJXsDfCmPiANvcK7wILSe6IxNGrnqpUSCcvnHR-E0oXWTP3r_Jt0QLYgYAHKtB1Yzu89CG21Of-GT-H9ZqBZhik404W88GURN_nvjcV3piYo2DhNGTJViWdJ-F-mfiSOWLZUnIaRwm4YS4yJBuggPuQ.THPa_jYJYKqHltKAyfYju6fgaXaWVAI4Yi6Q3hiVQKE&dib_tag=se&keywords=NOTE%2B14%2BPRO%2B%2B%2B5G%2B8GB%2B128gb&qid=1745930984&sprefix=note%2B14%2Bpro%2B%2B%2B5g%2B8gb%2B1328gb%2Caps%2C492&sr=8-5&th=1,,,Yes
,MI,REDMI 14,NOTE 14 PRO+ 5G 8GB 256GB PHANTOM PURPLE,36999,32999,8,https://www.amazon.in/Redmi-Note-Pro-Spectre-Blue/dp/B0DQQCXTYT/ref=sr_1_8?crid=1RG7MF65OHEQ2&dib=eyJ2IjoiMSJ9.LN7SXUjxmPheA6uF0zghim8vJRyrRPCdqp8u2oXvWkuTNOFXAzoFqTyF5aNROzo3NdBPrlWRpzqw_L1E6w-TWfB_s_0GSKq12TQ3qNzOkeNVpRV95Z3C1EHrN9oqxnoZQi1DDSEEtMWMN0ZxFM_vvKCgRsuEfSZHHG1IR1yJ9-LIUaVQq1zLxiwUOys5v9JFYLj1WEEb-Ca4FFU-vwAu3wLVDZyPoeKxPhaT4TGfMAE.lH7PS_xhgIkRg-b7tBleasVmaQx6YLEZxnM4YSOAjgQ&dib_tag=se&keywords=NOTE+14+PRO+%2B+5G+8GB+256GB+IVY+GREEN&nsdOptOutParam=true&qid=1745930910&sprefix=note+14+pro+%2B+5g+8gb+256gb+ivy+green%2Caps%2C220&sr=8-8,,,Yes
,MI,REDMI 14,NOTE 14 PRO+ 5G 8GB 256GB SPECTRE BLUE,36999,32999,8,https://www.amazon.in/Redmi-Note-Pro-Spectre-Blue/dp/B0DQQCXTYT/ref=sr_1_8?crid=1RG7MF65OHEQ2&dib=eyJ2IjoiMSJ9.LN7SXUjxmPheA6uF0zghim8vJRyrRPCdqp8u2oXvWkuTNOFXAzoFqTyF5aNROzo3NdBPrlWRpzqw_L1E6w-TWfB_s_0GSKq12TQ3qNzOkeNVpRV95Z3C1EHrN9oqxnoZQi1DDSEEtMWMN0ZxFM_vvKCgRsuEfSZHHG1IR1yJ9-LIUaVQq1zLxiwUOys5v9JFYLj1WEEb-Ca4FFU-vwAu3wLVDZyPoeKxPhaT4TGfMAE.lH7PS_xhgIkRg-b7tBleasVmaQx6YLEZxnM4YSOAjgQ&dib_tag=se&keywords=NOTE+14+PRO+%2B+5G+8GB+256GB+IVY+GREEN&nsdOptOutParam=true&qid=1745930910&sprefix=note+14+pro+%2B+5g+8gb+256gb+ivy+green%2Caps%2C220&sr=8-8,,,Yes
,MI,REDMI 14,NOTE 14 PRO+ 5G 8GB 256GB TITAN BLACK,36999,32999,8,https://www.amazon.in/Redmi-Note-Pro-Spectre-Blue/dp/B0DQQCXTYT/ref=sr_1_8?crid=1RG7MF65OHEQ2&dib=eyJ2IjoiMSJ9.LN7SXUjxmPheA6uF0zghim8vJRyrRPCdqp8u2oXvWkuTNOFXAzoFqTyF5aNROzo3NdBPrlWRpzqw_L1E6w-TWfB_s_0GSKq12TQ3qNzOkeNVpRV95Z3C1EHrN9oqxnoZQi1DDSEEtMWMN0ZxFM_vvKCgRsuEfSZHHG1IR1yJ9-LIUaVQq1zLxiwUOys5v9JFYLj1WEEb-Ca4FFU-vwAu3wLVDZyPoeKxPhaT4TGfMAE.lH7PS_xhgIkRg-b7tBleasVmaQx6YLEZxnM4YSOAjgQ&dib_tag=se&keywords=NOTE+14+PRO+%2B+5G+8GB+256GB+IVY+GREEN&nsdOptOutParam=true&qid=1745930910&sprefix=note+14+pro+%2B+5g+8gb+256gb+ivy+green%2Caps%2C220&sr=8-8,,,Yes
,MI,REDMI 14,NOTE 14 PRO+ 5G 12GB 512GB PHANTOM PURPLE,39999,36999,8,https://www.amazon.in/Redmi-Note-14-Pro-5G/dp/B0DQRH4J62/ref=sr_1_3?crid=2YQELFFQUXU9Z&dib=eyJ2IjoiMSJ9.OVCMA1L5IHj2SPdohntgdVu499QIOLSHV0MjWtR15U4aBzOy80K_9kytOWz-fyHQRJAdv2wyyoN_ZlKpap4phL41sOusYFPCVeLp9Zx9DlRKec6Pju6hz2IAM66r7b01t8UrsLgJwx1V0Vu9JZo5fnot46ojX1g3VBj6ng_TM1aAIyPwM-rZ9Ecva9yJg0q3XApFmH5xPQwobAj_tKrg6z2vtZxW9MFWELcqmIYlKRM.ldLKFL_nHWOPHqy4Z7DumZzCoqTqGiWSdMBQmg8kFrA&dib_tag=se&keywords=redmi+note+14+pro+%2B5g+12gb+ram+and+256+gb+rom&nsdOptOutParam=true&qid=1745931038&sprefix=redmi+note+14+pro+%2B5g+12gb+ram+and+256+gb+rom%2Caps%2C202&sr=8-3,,,Yes
,MI,REDMI 14 ,NOTE 14 PRO+ 5G 12GB 512GB SPECTRE BLUE,39999,36999,8,https://www.amazon.in/Redmi-Note-14-Pro-5G/dp/B0DQRH4J62/ref=sr_1_3?crid=2YQELFFQUXU9Z&dib=eyJ2IjoiMSJ9.OVCMA1L5IHj2SPdohntgdVu499QIOLSHV0MjWtR15U4aBzOy80K_9kytOWz-fyHQRJAdv2wyyoN_ZlKpap4phL41sOusYFPCVeLp9Zx9DlRKec6Pju6hz2IAM66r7b01t8UrsLgJwx1V0Vu9JZo5fnot46ojX1g3VBj6ng_TM1aAIyPwM-rZ9Ecva9yJg0q3XApFmH5xPQwobAj_tKrg6z2vtZxW9MFWELcqmIYlKRM.ldLKFL_nHWOPHqy4Z7DumZzCoqTqGiWSdMBQmg8kFrA&dib_tag=se&keywords=redmi+note+14+pro+%2B5g+12gb+ram+and+256+gb+rom&nsdOptOutParam=true&qid=1745931038&sprefix=redmi+note+14+pro+%2B5g+12gb+ram+and+256+gb+rom%2Caps%2C202&sr=8-3,,,Yes
,MI,REDMI 14,NOTE 14 PRO+ 5G 12GB 512GB TITAN BLACK,39999,36999,8,https://www.amazon.in/Redmi-Note-14-Pro-5G/dp/B0DQRH4J62/ref=sr_1_3?crid=2YQELFFQUXU9Z&dib=eyJ2IjoiMSJ9.OVCMA1L5IHj2SPdohntgdVu499QIOLSHV0MjWtR15U4aBzOy80K_9kytOWz-fyHQRJAdv2wyyoN_ZlKpap4phL41sOusYFPCVeLp9Zx9DlRKec6Pju6hz2IAM66r7b01t8UrsLgJwx1V0Vu9JZo5fnot46ojX1g3VBj6ng_TM1aAIyPwM-rZ9Ecva9yJg0q3XApFmH5xPQwobAj_tKrg6z2vtZxW9MFWELcqmIYlKRM.ldLKFL_nHWOPHqy4Z7DumZzCoqTqGiWSdMBQmg8kFrA&dib_tag=se&keywords=redmi+note+14+pro+%2B5g+12gb+ram+and+256+gb+rom&nsdOptOutParam=true&qid=1745931038&sprefix=redmi+note+14+pro+%2B5g+12gb+ram+and+256+gb+rom%2Caps%2C202&sr=8-3,,,Yes
,MI,XIAOMI 14,XIAOMI 14 CIVI 5G 8GB 256GB SHADOW BLACK,54999,39999,8,https://www.amazon.in/Xiaomi-Shadow-Black-256GB-Storage/dp/B0D81JPDKX/ref=sr_1_3?crid=32M03HEMO5BTP&dib=eyJ2IjoiMSJ9.cWK1W3Dzgewlp7InydO95H6lYI8XsOmdjZHwvyx1aPke8ehIun0EXv94C4lTlvRO6WZfaZLWn4DiOmFQFRwid_TxDjGkbkwYw3Dvu89_zvRTIzyBCojWdcDSvVMqWNh7f_ebAniJPTNfR2X75r_6b0H1PRICcl0Vu1dSSaML6fuVhDDBiUcq5Nc5M4hG2dJ6MRMZAR-6GV1kSGhxVfeMwPHRAdD5DwVurkeTOrw13us.1-780xGCwoEFgZbCrdV5Nb6u1-fUljAPINQL6aym2Ls&dib_tag=se&keywords=redmi+14+civi&qid=1745931179&sprefix=redmi+14+civi%2Caps%2C511&sr=8-3,,,Yes
,MI,XIAOMI 14,XIAOMI 14 CIVI 5G 8GB 256GB MATCHA GREEN,54999,39999,8,https://www.amazon.in/Xiaomi-Shadow-Black-256GB-Storage/dp/B0D81JPDKX/ref=sr_1_3?crid=32M03HEMO5BTP&dib=eyJ2IjoiMSJ9.cWK1W3Dzgewlp7InydO95H6lYI8XsOmdjZHwvyx1aPke8ehIun0EXv94C4lTlvRO6WZfaZLWn4DiOmFQFRwid_TxDjGkbkwYw3Dvu89_zvRTIzyBCojWdcDSvVMqWNh7f_ebAniJPTNfR2X75r_6b0H1PRICcl0Vu1dSSaML6fuVhDDBiUcq5Nc5M4hG2dJ6MRMZAR-6GV1kSGhxVfeMwPHRAdD5DwVurkeTOrw13us.1-780xGCwoEFgZbCrdV5Nb6u1-fUljAPINQL6aym2Ls&dib_tag=se&keywords=redmi+14+civi&qid=1745931179&sprefix=redmi+14+civi%2Caps%2C511&sr=8-3,,,Yes
,MI,XIAOMI 14,XIAOMI 14 CIVI 5G 8GB 256GB CRUISE BLUE,54999,39999,8,https://www.amazon.in/Xiaomi-Shadow-Black-256GB-Storage/dp/B0D81JPDKX/ref=sr_1_3?crid=32M03HEMO5BTP&dib=eyJ2IjoiMSJ9.cWK1W3Dzgewlp7InydO95H6lYI8XsOmdjZHwvyx1aPke8ehIun0EXv94C4lTlvRO6WZfaZLWn4DiOmFQFRwid_TxDjGkbkwYw3Dvu89_zvRTIzyBCojWdcDSvVMqWNh7f_ebAniJPTNfR2X75r_6b0H1PRICcl0Vu1dSSaML6fuVhDDBiUcq5Nc5M4hG2dJ6MRMZAR-6GV1kSGhxVfeMwPHRAdD5DwVurkeTOrw13us.1-780xGCwoEFgZbCrdV5Nb6u1-fUljAPINQL6aym2Ls&dib_tag=se&keywords=redmi+14+civi&qid=1745931179&sprefix=redmi+14+civi%2Caps%2C511&sr=8-3,,,Yes
,MI,XIAOMI 14,XIAOMI 14 CIVI 5G 12GB 512GB SHADOW BLACK,59999,49999,8,https://www.amazon.in/Xiaomi-Shadow-Black-256GB-Storage/dp/B0D83Q3DT9/ref=sr_1_3?crid=32M03HEMO5BTP&dib=eyJ2IjoiMSJ9.cWK1W3Dzgewlp7InydO95H6lYI8XsOmdjZHwvyx1aPke8ehIun0EXv94C4lTlvRO6WZfaZLWn4DiOmFQFRwid_TxDjGkbkwYw3Dvu89_zvRTIzyBCojWdcDSvVMqWNh7f_ebAniJPTNfR2X75r_6b0H1PRICcl0Vu1dSSaML6fuVhDDBiUcq5Nc5M4hG2dJ6MRMZAR-6GV1kSGhxVfeMwPHRAdD5DwVurkeTOrw13us.1-780xGCwoEFgZbCrdV5Nb6u1-fUljAPINQL6aym2Ls&dib_tag=se&keywords=redmi%2B14%2Bcivi&qid=1745931179&sprefix=redmi%2B14%2Bcivi%2Caps%2C511&sr=8-3&th=1,,,Yes
,MI,XIAOMI 14,XIAOMI 14 CIVI 5G 12GB 512GB MATCHA GREEN,59999,49999,8,https://www.amazon.in/Xiaomi-Shadow-Black-256GB-Storage/dp/B0D83Q3DT9/ref=sr_1_3?crid=32M03HEMO5BTP&dib=eyJ2IjoiMSJ9.cWK1W3Dzgewlp7InydO95H6lYI8XsOmdjZHwvyx1aPke8ehIun0EXv94C4lTlvRO6WZfaZLWn4DiOmFQFRwid_TxDjGkbkwYw3Dvu89_zvRTIzyBCojWdcDSvVMqWNh7f_ebAniJPTNfR2X75r_6b0H1PRICcl0Vu1dSSaML6fuVhDDBiUcq5Nc5M4hG2dJ6MRMZAR-6GV1kSGhxVfeMwPHRAdD5DwVurkeTOrw13us.1-780xGCwoEFgZbCrdV5Nb6u1-fUljAPINQL6aym2Ls&dib_tag=se&keywords=redmi%2B14%2Bcivi&qid=1745931179&sprefix=redmi%2B14%2Bcivi%2Caps%2C511&sr=8-3&th=1,,,Yes
,MI,XIAOMI 14,XIAOMI 14 CIVI 5G 12GB 512GB CRUISE BLUE,59999,49999,8,https://www.amazon.in/Xiaomi-Shadow-Black-256GB-Storage/dp/B0D83Q3DT9/ref=sr_1_3?crid=32M03HEMO5BTP&dib=eyJ2IjoiMSJ9.cWK1W3Dzgewlp7InydO95H6lYI8XsOmdjZHwvyx1aPke8ehIun0EXv94C4lTlvRO6WZfaZLWn4DiOmFQFRwid_TxDjGkbkwYw3Dvu89_zvRTIzyBCojWdcDSvVMqWNh7f_ebAniJPTNfR2X75r_6b0H1PRICcl0Vu1dSSaML6fuVhDDBiUcq5Nc5M4hG2dJ6MRMZAR-6GV1kSGhxVfeMwPHRAdD5DwVurkeTOrw13us.1-780xGCwoEFgZbCrdV5Nb6u1-fUljAPINQL6aym2Ls&dib_tag=se&keywords=redmi%2B14%2Bcivi&qid=1745931179&sprefix=redmi%2B14%2Bcivi%2Caps%2C511&sr=8-3&th=1,,,Yes
,MI,XIAOMI 14,XIAOMI 14 CIVI 5G 12GB 512GB PANDA WHITE,54999,44999,8,,,,Yes
,MI,XIAOMI 14,XIAOMI 14 CIVI 5G 12GB 512GB AQUA BLUE,54999,44999,8,,,,Yes
,MI,XIAOMI 14,XIAOMI 14 CIVI 5G 12GB 512GB HOT PINK,54999,44999,8,,,,Yes
,MI,XIAOMI 15,XIAOMI 15 5G 12GB 512GB BLACK,79999,64999,8,https://www.amazon.in/Xiaomi-Triple-Camera-CrystalRes-Dynamic/dp/B0DY7JX8V2/ref=sr_1_11_sspa?crid=QO6NXI5ZQLZ7&dib=eyJ2IjoiMSJ9.ZJOsLsKCEeNXyPA4KDcQ16pgyFPC4rRgs_iWi3tuGt--L2sYmoIxXBWr9S8dqUtlBbZQ-I0TPI-fE444m_H6YiT8Hk0AItcS4OcY0N-4DZMLkVYPDdwHqpZjvP91FkN6Sz0CkX_mISuAr54pSbl7NRTD5tD0zg67qDLEHV-FhGVpiaqnspOzegpXC2HcXWsea_LgjOWx1U2N1WMd-9LiHCVsT2CPywdXA9VMD2xMbag.GRw17XrUvRx9NVg8AA4qK56C2CyPNIdEw1kT7IY0J-8&dib_tag=se&keywords=redmi%2B14%2Bcivi%2Bspecial%2Bedition&qid=1745931273&sprefix=redmi%2B14%2Bcivi%2Bspecial%2Bedition%2Caps%2C371&sr=8-11-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&th=1,,,Yes
